id,city,state,city_state,address,geoid,county,county_state,zip,lookup_id,name,type,years,open_year,opened,2020_income_per_capita_employees,2020_all_employees,2020_all_annual_income
3245,Hayward,Wisconsin,"Hayward, Wisconsin","15594 State Highway 77, Hayward, WI 54843",55113,Sawyer County,"Sawyer County, Wisconsin",54843,S55113,Walmart Supercenter,Supercenter,20,2002,2/20/2002,2559.38,5415,211575
382,Ottawa,Kansas,"Ottawa, Kansas","2101 S Princeton St, Ottawa, KS 66067",20059,Franklin County,"Franklin County, Kansas",66067,S20059,Walmart Supercenter,Supercenter,41,1981,3/3/1981,2559.43,9054,353751
780,Monroe,Georgia,"Monroe, Georgia","2050 W Spring St, Monroe, GA 30655",13297,Walton County,"Walton County, Georgia",30655,S13297,Walmart Supercenter,Supercenter,37,1985,5/21/1985,2559.72,18260,713358
708,Vicksburg,Mississippi,"Vicksburg, Mississippi","2150 Iowa Blvd, Vicksburg, MS 39180",28149,Warren County,"Warren County, Mississippi",39180,S28149,Walmart Supercenter,Supercenter,37,1985,5/14/1985,2559.96,15353,599737
2634,Gorham,New Hampshire,"Gorham, New Hampshire","561 Main St, Gorham, NH 3581",33007,Coos County,"Coos County, New Hampshire",03581,S33007,Walmart Supercenter,Supercenter,24,1998,4/15/1998,2560.60,8892,347263
275,Livingston,Texas,"Livingston, Texas","1620 W Church St, Livingston, TX 77351",48373,Polk County,"Polk County, Texas",77351,S48373,Walmart Supercenter,Supercenter,43,1979,10/23/1979,2560.96,8790,343230
102,Stuttgart,Arkansas,"Stuttgart, Arkansas","406 E 22nd St, Stuttgart, AR 72160",05001,Arkansas County,"Arkansas County, Arkansas",72160,S05001,Walmart Supercenter,Supercenter,48,1974,9/1/1974,2560.98,9092,355021
2429,Springfield,Ohio,"Springfield, Ohio","2100 N Bechtle Ave, Springfield, OH 45504",39023,Clark County,"Clark County, Ohio",45504,S39023,Walmart Supercenter,Supercenter,27,1995,11/1/1995,2562.16,38457,1500960
5203,London,Ohio,"London, Ohio","375 Lafayette St, London, OH 43140",39023,Clark County,"Clark County, Ohio",43140,S39023,Walmart Supercenter,Supercenter,18,2004,1/21/2004,2562.16,38457,1500960
3641,Springfield,Ohio,"Springfield, Ohio","200 S Tuttle Rd, Springfield, OH 45505",39023,Clark County,"Clark County, Ohio",45505,S39023,Walmart Supercenter,Supercenter,16,2006,5/17/2006,2562.16,38457,1500960
2990,Mitchell,South Dakota,"Mitchell, South Dakota","1101 E Spruce St, Mitchell, SD 57301",46035,Davison County,"Davison County, South Dakota",57301,S46035,Walmart Supercenter,Supercenter,21,2001,3/14/2001,2562.16,10775,420543
1592,Bad Axe,Michigan,"Bad Axe, Michigan","901 N Van Dyke Rd, Bad Axe, MI 48413",26063,Huron County,"Huron County, Michigan",48413,S26063,Walmart Supercenter,Supercenter,31,1991,1/30/1991,2563.13,10716,418082
7296,Hudson,North Carolina,"Hudson, North Carolina","2794 Hickory Boulevard, Hudson, NC 28638",37027,Caldwell County,"Caldwell County, North Carolina",28638,S37027,Neighborhood Market,Neighborhood Market,7,2015,8/12/2015,2563.41,20982,818519
969,Gulfport,Mississippi,"Gulfport, Mississippi","9350 Highway 49, Gulfport, MS 39503",28047,Harrison County,"Harrison County, Mississippi",39503,S28047,Walmart Supercenter,Supercenter,36,1986,11/18/1986,2564.02,75059,2927391
1088,Biloxi,Mississippi,"Biloxi, Mississippi","2681 Ct Switzer Sr Dr, Biloxi, MS 39531",28047,Harrison County,"Harrison County, Mississippi",39531,S28047,Walmart Supercenter,Supercenter,35,1987,12/31/1987,2564.02,75059,2927391
2715,Diberville,Mississippi,"Diberville, Mississippi","3615 Sangani Blvd, Diberville, MS 39540",28047,Harrison County,"Harrison County, Mississippi",39540,S28047,Walmart Supercenter,Supercenter,23,1999,5/19/1999,2564.02,75059,2927391
6166,Diberville,Mississippi,"Diberville, Mississippi","10290 D’iberville Rd, Diberville, MS 39540",28047,Harrison County,"Harrison County, Mississippi",39540,S28047,Neighborhood Market,Neighborhood Market,8,2014,11/5/2014,2564.02,75059,2927391
6849,Biloxi,Mississippi,"Biloxi, Mississippi","2050 Pass Road, Biloxi, MS 39531",28047,Harrison County,"Harrison County, Mississippi",39531,S28047,Neighborhood Market,Neighborhood Market,8,2014,11/5/2014,2564.02,75059,2927391
6323,Gulfport,Mississippi,"Gulfport, Mississippi","11333 Highway 49, Gulfport, MS 39503",28047,Harrison County,"Harrison County, Mississippi",39503,S28047,Neighborhood Market,Neighborhood Market,7,2015,6/10/2015,2564.02,75059,2927391
4586,Biloxi,Mississippi,"Biloxi, Mississippi","1820-a Popps Ferry Rd, Biloxi, MS 39532",28047,Harrison County,"Harrison County, Mississippi",39532,S28047,Neighborhood Market,Neighborhood Market,6,2016,6/1/2016,2564.02,75059,2927391
6165,Gulfport,Mississippi,"Gulfport, Mississippi","1733 East Pass Road, Gulfport, MS 39507",28047,Harrison County,"Harrison County, Mississippi",39507,S28047,Neighborhood Market,Neighborhood Market,6,2016,1/13/2016,2564.02,75059,2927391
750,Independence,Iowa,"Independence, Iowa","302 Enterprise Dr, Independence, IA 50644",19019,Buchanan County,"Buchanan County, Iowa",50644,S19019,Walmart Supercenter,Supercenter,38,1984,10/2/1984,2564.85,5438,212020
1667,Wabash,Indiana,"Wabash, Indiana","1601 No. Cass St, Wabash, IN 46992",18169,Wabash County,"Wabash County, Indiana",46992,S18169,Walmart Supercenter,Supercenter,31,1991,10/1/1991,2564.91,10585,412685
907,Forsyth,Georgia,"Forsyth, Georgia","180 N Lee St, Forsyth, GA 31029",13035,Butts County,"Butts County, Georgia",31029,S13035,Walmart Supercenter,Supercenter,36,1986,4/29/1986,2565.26,5466,213078
5709,Locust Grove,Georgia,"Locust Grove, Georgia","4949 Bill Gardner Pkwy, Locust Grove, GA 30248",13035,Butts County,"Butts County, Georgia",30248,S13035,Walmart Supercenter,Supercenter,11,2011,3/16/2011,2565.26,5466,213078
7,Sherwood,Arkansas,"Sherwood, Arkansas","9053 Highway 107, Sherwood, AR 72120",05045,Faulkner County,"Faulkner County, Arkansas",72120,S05045,Walmart Supercenter,Supercenter,55,1967,10/1/1967,2565.81,35275,1374811
24,Jacksonville,Arkansas,"Jacksonville, Arkansas","2000 John Harden Dr, Jacksonville, AR 72076",05045,Faulkner County,"Faulkner County, Arkansas",72076,S05045,Walmart Supercenter,Supercenter,51,1971,4/1/1971,2565.81,35275,1374811
5,Conway,Arkansas,"Conway, Arkansas","1155 Hwy 65 North, Conway, AR 72032",05045,Faulkner County,"Faulkner County, Arkansas",72032,S05045,Walmart Supercenter,Supercenter,50,1972,5/1/1972,2565.81,35275,1374811
2587,Cabot,Arkansas,"Cabot, Arkansas","304 S Rockwood Dr, Cabot, AR 72023",05045,Faulkner County,"Faulkner County, Arkansas",72023,S05045,Walmart Supercenter,Supercenter,25,1997,10/29/1997,2565.81,35275,1374811
2743,Sherwood,Arkansas,"Sherwood, Arkansas","8801 Highway 107, Sherwood, AR 72120",05045,Faulkner County,"Faulkner County, Arkansas",72120,S05045,Neighborhood Market,Neighborhood Market,24,1998,10/14/1998,2565.81,35275,1374811
2575,Conway,Arkansas,"Conway, Arkansas","3900 Dave Ward Dr, Conway, AR 72034",05045,Faulkner County,"Faulkner County, Arkansas",72034,S05045,Walmart Supercenter,Supercenter,22,2000,1/26/2000,2565.81,35275,1374811
3168,Conway,Arkansas,"Conway, Arkansas","2550 Prince St, Conway, AR 72034",05045,Faulkner County,"Faulkner County, Arkansas",72034,S05045,Neighborhood Market,Neighborhood Market,9,2013,7/17/2013,2565.81,35275,1374811
6975,Cabot,Arkansas,"Cabot, Arkansas","1203 S. Pine St, Cabot, AR 72023",05045,Faulkner County,"Faulkner County, Arkansas",72023,S05045,Neighborhood Market,Neighborhood Market,8,2014,11/5/2014,2565.81,35275,1374811
7317,Greenbrier,Arkansas,"Greenbrier, Arkansas","75 South Broadview, Greenbrier, AR 72058",05045,Faulkner County,"Faulkner County, Arkansas",72058,S05045,Neighborhood Market,Neighborhood Market,8,2014,11/5/2014,2565.81,35275,1374811
784,Mount Pleasant,Iowa,"Mount Pleasant, Iowa","1045 N Grand Ave, Mount Pleasant, IA 52641",19087,Henry County,"Henry County, Iowa",52641,S19087,Walmart Supercenter,Supercenter,37,1985,4/30/1985,2566.49,7440,289890
867,Scottsbluff,Nebraska,"Scottsbluff, Nebraska","3322 Avenue I, Scottsbluff, NE 69361",31157,Scotts Bluff County,"Scotts Bluff County, Nebraska",69361,S31157,Walmart Supercenter,Supercenter,36,1986,3/5/1986,2567.00,12468,485703
369,Winfield,Kansas,"Winfield, Kansas","2202 Pike Rd, Winfield, KS 67156",20035,Cowley County,"Cowley County, Kansas",67156,S20035,Walmart Supercenter,Supercenter,42,1980,11/18/1980,2567.01,12206,475494
978,Arkansas City,Kansas,"Arkansas City, Kansas","2701 N Summit St, Arkansas City, KS 67005",20035,Cowley County,"Cowley County, Kansas",67005,S20035,Walmart Supercenter,Supercenter,35,1987,1/13/1987,2567.01,12206,475494
1322,Lexington,North Carolina,"Lexington, North Carolina","160 Lowes Blvd, Lexington, NC 27292",37057,Davidson County,"Davidson County, North Carolina",27292,S37057,Walmart Supercenter,Supercenter,33,1989,12/30/1989,2567.82,38606,1503455
2793,Kernersville,North Carolina,"Kernersville, North Carolina","1130 S Main St, Kernersville, NC 27284",37057,Davidson County,"Davidson County, North Carolina",27284,S37057,Walmart Supercenter,Supercenter,22,2000,1/26/2000,2567.82,38606,1503455
3503,Thomasville,North Carolina,"Thomasville, North Carolina","1585 Liberty Dr Ste 1, Thomasville, NC 27360",37057,Davidson County,"Davidson County, North Carolina",27360,S37057,Walmart Supercenter,Supercenter,20,2002,7/17/2002,2567.82,38606,1503455
3626,Winston Salem,North Carolina,"Winston Salem, North Carolina","3475 Parkway Village Ct, Winston Salem, NC 27127",37057,Davidson County,"Davidson County, North Carolina",27127,S37057,Walmart Supercenter,Supercenter,15,2007,1/22/2007,2567.82,38606,1503455
4477,High Point,North Carolina,"High Point, North Carolina","2710 N Main St, High Point, NC 27265",37057,Davidson County,"Davidson County, North Carolina",27265,S37057,Walmart Supercenter,Supercenter,14,2008,10/29/2008,2567.82,38606,1503455
5013,High Point,North Carolina,"High Point, North Carolina","4102 Precision Way, High Point, NC 27265",37057,Davidson County,"Davidson County, North Carolina",27265,S37057,Neighborhood Market,Neighborhood Market,9,2013,8/14/2013,2567.82,38606,1503455
6828,Kernersville,North Carolina,"Kernersville, North Carolina","1035 Beesons Field Drive, Kernersville, NC 27284",37057,Davidson County,"Davidson County, North Carolina",27284,S37057,Neighborhood Market,Neighborhood Market,8,2014,8/1/2014,2567.82,38606,1503455
6243,Clemmons,North Carolina,"Clemmons, North Carolina","3633 Clemmons Road, Clemmons, NC 27012",37057,Davidson County,"Davidson County, North Carolina",27012,S37057,Neighborhood Market,Neighborhood Market,7,2015,10/14/2015,2567.82,38606,1503455
7205,Lexington,North Carolina,"Lexington, North Carolina","90 W Us Highway 64, Lexington, NC 27295",37057,Davidson County,"Davidson County, North Carolina",27295,S37057,Neighborhood Market,Neighborhood Market,7,2015,1/28/2015,2567.82,38606,1503455
2421,Saint Croix Falls,Wisconsin,"Saint Croix Falls, Wisconsin","2212 Glacier Dr, Saint Croix Falls, WI 54024",55095,Polk County,"Polk County, Wisconsin",54024,S55095,Walmart Supercenter,Supercenter,27,1995,7/25/1995,2568.00,14125,550040
5432,New Richmond,Wisconsin,"New Richmond, Wisconsin","250 Richmond Way, New Richmond, WI 54017",55095,Polk County,"Polk County, Wisconsin",54017,S55095,Walmart Supercenter,Supercenter,17,2005,10/26/2005,2568.00,14125,550040
1299,Cottonwood,Arizona,"Cottonwood, Arizona","2003 E Rodeo Dr, Cottonwood, AZ 86326",04025,Yavapai County,"Yavapai County, Arizona",86326,S04025,Walmart Supercenter,Supercenter,33,1989,2/2/1989,2568.39,61828,2407269
1417,Prescott,Arizona,"Prescott, Arizona","3050 E State Route 69, Prescott, AZ 86301",04025,Yavapai County,"Yavapai County, Arizona",86301,S04025,Walmart Supercenter,Supercenter,31,1991,11/4/1991,2568.39,61828,2407269
5303,Prescott,Arizona,"Prescott, Arizona","1280 Gail Gardner Way, Prescott, AZ 86305",04025,Yavapai County,"Yavapai County, Arizona",86305,S04025,Walmart Supercenter,Supercenter,17,2005,1/26/2005,2568.39,61828,2407269
3730,Prescott Valley,Arizona,"Prescott Valley, Arizona","3450 N Glassford Hill Rd, Prescott Valley, AZ 86314",04025,Yavapai County,"Yavapai County, Arizona",86314,S04025,Walmart Supercenter,Supercenter,8,2014,1/15/2014,2568.39,61828,2407269
813,Brownwood,Texas,"Brownwood, Texas","401 W Commerce St, Brownwood, TX 76801",48049,Brown County,"Brown County, Texas",76801,S48049,Walmart Supercenter,Supercenter,37,1985,10/8/1985,2569.52,12143,472578
2289,Bennington,Vermont,"Bennington, Vermont","210 Northside Dr, Bennington, VT 5201",50003,Bennington County,"Bennington County, Vermont",05201,S50003,Walmart Supercenter,Supercenter,27,1995,9/19/1995,2570.26,15586,606397
709,Elizabethtown,Kentucky,"Elizabethtown, Kentucky","100 Walmart Dr, Elizabethtown, KY 42701",21093,Hardin County,"Hardin County, Kentucky",42701,S21093,Walmart Supercenter,Supercenter,41,1981,7/4/1981,2570.83,39566,1539037
1165,Radcliff,Kentucky,"Radcliff, Kentucky","1165 Walmart Way, Radcliff, KY 40160",21093,Hardin County,"Hardin County, Kentucky",40160,S21093,Walmart Supercenter,Supercenter,34,1988,9/1/1988,2570.83,39566,1539037
5135,Radcliff,Kentucky,"Radcliff, Kentucky","102 Gateway Crossings Blvd., Radcliff, KY 40160",21093,Hardin County,"Hardin County, Kentucky",40160,S21093,Neighborhood Market,Neighborhood Market,6,2016,1/20/2016,2570.83,39566,1539037
1457,Riverton,Wyoming,"Riverton, Wyoming","1733 N Federal Blvd, Riverton, WY 82501",56013,Fremont County,"Fremont County, Wyoming",82501,S56013,Walmart Supercenter,Supercenter,32,1990,6/27/1990,2571.97,9889,384492
1440,Tooele,Utah,"Tooele, Utah","99 W 1280 N, Tooele, UT 84074",49045,Tooele County,"Tooele County, Utah",84074,S49045,Walmart Supercenter,Supercenter,32,1990,5/30/1990,2573.80,11795,458271
183,Louisville,Mississippi,"Louisville, Mississippi","159 Highway 15 S, Louisville, MS 39339",28159,Winston County,"Winston County, Mississippi",39339,S28159,Walmart Supercenter,Supercenter,45,1977,10/1/1977,2574.77,5290,205455
186,El Dorado,Kansas,"El Dorado, Kansas","301 S Village Rd, El Dorado, KS 67042",20015,Butler County,"Butler County, Kansas",67042,S20015,Walmart Supercenter,Supercenter,45,1977,11/1/1977,2575.05,14060,546008
346,Augusta,Kansas,"Augusta, Kansas","719 W 7th Ave, Augusta, KS 67010",20015,Butler County,"Butler County, Kansas",67010,S20015,Walmart Supercenter,Supercenter,42,1980,12/2/1980,2575.05,14060,546008
2428,Newton,Kansas,"Newton, Kansas","1701 S Kansas Rd, Newton, KS 67114",20015,Butler County,"Butler County, Kansas",67114,S20015,Walmart Supercenter,Supercenter,27,1995,11/1/1995,2575.05,14060,546008
468,Texarkana,Arkansas,"Texarkana, Arkansas","133 Arkansas Blvd, Texarkana, AR 71854",05091,Miller County,"Miller County, Arkansas",71854,S05091,Walmart Supercenter,Supercenter,40,1982,11/16/1982,2575.25,11772,457120
419,Pratt,Kansas,"Pratt, Kansas","2003 E 1st St, Pratt, KS 67124",20151,Pratt County,"Pratt County, Kansas",67124,S20151,Walmart Supercenter,Supercenter,40,1982,8/17/1982,2576.15,3263,126662
497,Shelbyville,Kentucky,"Shelbyville, Kentucky","500 Taylorsville Rd, Shelbyville, KY 40065",21211,Shelby County,"Shelby County, Kentucky",40065,S21211,Walmart Supercenter,Supercenter,39,1983,3/1/1983,2576.78,16223,629583
499,Enid,Oklahoma,"Enid, Oklahoma","5505 W Owen K Garriott Rd, Enid, OK 73703",40047,Garfield County,"Garfield County, Oklahoma",73703,S40047,Walmart Supercenter,Supercenter,39,1983,7/1/1983,2577.41,20986,814228
4390,Enid,Oklahoma,"Enid, Oklahoma","1018 N. Cleveland Street, Enid, OK 73703",40047,Garfield County,"Garfield County, Oklahoma",73703,S40047,Neighborhood Market,Neighborhood Market,7,2015,5/6/2015,2577.41,20986,814228
25,Mexico,Missouri,"Mexico, Missouri","4820 S Clark St, Mexico, MO 65265",29007,Audrain County,"Audrain County, Missouri",65265,S29007,Walmart Supercenter,Supercenter,51,1971,2/1/1971,2577.56,6385,247715
2368,East Stroudsburg,Pennsylvania,"East Stroudsburg, Pennsylvania","355 Lincoln Ave, East Stroudsburg, PA 18301",42089,Monroe County,"Monroe County, Pennsylvania",18301,S42089,Walmart Supercenter,Supercenter,25,1997,1/29/1997,2578.18,47919,1858634
2365,Mount Pocono,Pennsylvania,"Mount Pocono, Pennsylvania","3271 Route 940, Mount Pocono, PA 18344",42089,Monroe County,"Monroe County, Pennsylvania",18344,S42089,Walmart Supercenter,Supercenter,22,2000,1/26/2000,2578.18,47919,1858634
214,Jasper,Texas,"Jasper, Texas","800 W Gibson St, Jasper, TX 75951",48241,Jasper County,"Jasper County, Texas",75951,S48241,Walmart Supercenter,Supercenter,44,1978,10/10/1978,2578.80,8429,326858
457,Vidor,Texas,"Vidor, Texas","1360 North Main, Vidor, TX 77662",48241,Jasper County,"Jasper County, Texas",77662,S48241,Walmart Supercenter,Supercenter,39,1983,3/1/1983,2578.80,8429,326858
4372,Kingwood,West Virginia,"Kingwood, West Virginia","100 Walmart Dr, Kingwood, WV 26537",54077,Preston County,"Preston County, West Virginia",26537,S54077,Walmart Supercenter,Supercenter,15,2007,9/19/2007,2581.76,5369,207959
685,Morristown,Tennessee,"Morristown, Tennessee","475 Crockett Trace Dr, Morristown, TN 37813",47063,Hamblen County,"Hamblen County, Tennessee",37813,S47063,Walmart Supercenter,Supercenter,41,1981,7/4/1981,2581.80,28159,1090673
6370,Morristown,Tennessee,"Morristown, Tennessee","4331 W. Andrew Johnson Highway, Morristown, TN 37814",47063,Hamblen County,"Hamblen County, Tennessee",37814,S47063,Walmart Supercenter,Supercenter,7,2015,3/11/2015,2581.80,28159,1090673
5467,Morristown,Tennessee,"Morristown, Tennessee","1997 Buffalo Trail, Morristown, TN 37814",47063,Hamblen County,"Hamblen County, Tennessee",37814,S47063,Neighborhood Market,Neighborhood Market,6,2016,1/20/2016,2581.80,28159,1090673
287,Jasper,Alabama,"Jasper, Alabama","1801 Highway 78 E, Jasper, AL 35501",01127,Walker County,"Walker County, Alabama",35501,S01127,Walmart Supercenter,Supercenter,43,1979,11/27/1979,2583.38,14351,555513
516,Gun Barrel City,Texas,"Gun Barrel City, Texas","1200 W Main St, Gun Barrel City, TX 75156",48213,Henderson County,"Henderson County, Texas",75156,S48213,Walmart Supercenter,Supercenter,39,1983,10/4/1983,2583.82,13733,531500
2444,Oneida,New York,"Oneida, New York","2024 Genesee St, Oneida, NY 13421",36053,Madison County,"Madison County, New York",13421,S36053,Walmart Supercenter,Supercenter,26,1996,7/17/1996,2585.89,17329,670136
3394,Atlantic,Iowa,"Atlantic, Iowa","1905 E 7th St, Atlantic, IA 50022",19009,Audubon County,"Audubon County, Iowa",50022,S19009,Walmart Supercenter,Supercenter,17,2005,4/13/2005,2586.38,1301,50302
1100,Hamilton,Alabama,"Hamilton, Alabama","1706 Military St S, Hamilton, AL 35570",01075,Lamar County,"Lamar County, Alabama",35570,S01075,Walmart Supercenter,Supercenter,35,1987,12/31/1987,2587.62,3324,128458
3219,Williamsburg,Virginia,"Williamsburg, Virginia","731 E Rochambeau Dr, Williamsburg, VA 23188",51095,James City County,"James City County, Virginia",23188,S51095,Walmart Supercenter,Supercenter,19,2003,1/22/2003,2587.80,27990,1081615
5754,Williamsburg,Virginia,"Williamsburg, Virginia","4670 Casey Blvd, Williamsburg, VA 23188",51095,James City County,"James City County, Virginia",23188,S51095,Neighborhood Market,Neighborhood Market,9,2013,9/18/2013,2587.80,27990,1081615
3201,Mcdonough,Georgia,"Mcdonough, Georgia","135 Willow Ln, Mcdonough, GA 30253",13151,Henry County,"Henry County, Georgia",30253,S13151,Walmart Supercenter,Supercenter,21,2001,3/14/2001,2587.81,56503,2183427
2485,Ponderay,Idaho,"Ponderay, Idaho","476999 Highway 95, Ponderay, ID 83852",16017,Bonner County,"Bonner County, Idaho",83852,S16017,Walmart Supercenter,Supercenter,26,1996,7/23/1996,2588.36,13401,517740
1134,De Funiak Springs,Florida,"De Funiak Springs, Florida","1226 Freeport Hwy, De Funiak Springs, FL 32435",12131,Walton County,"Walton County, Florida",32435,S12131,Walmart Supercenter,Supercenter,34,1988,4/12/1988,2589.15,23278,899061
5872,Santa Rosa Beach,Florida,"Santa Rosa Beach, Florida","6712 Us Highway 98 W, Santa Rosa Beach, FL 32459",12131,Walton County,"Walton County, Florida",32459,S12131,Walmart Supercenter,Supercenter,11,2011,6/15/2011,2589.15,23278,899061
3791,Three Rivers,Michigan,"Three Rivers, Michigan","101 S Tolbert Dr, Three Rivers, MI 49093",26027,Cass County,"Cass County, Michigan",49093,S26027,Walmart Supercenter,Supercenter,15,2007,8/8/2007,2589.59,8118,313486
520,Winder,Georgia,"Winder, Georgia","440 Atlanta Hwy N.w., Winder, GA 30680",13013,Barrow County,"Barrow County, Georgia",30680,S13013,Walmart Supercenter,Supercenter,38,1984,2/1/1984,2589.84,18737,723481
2199,Saint Clairsville,Ohio,"Saint Clairsville, Ohio","50739 Valley Plaza Dr, Saint Clairsville, OH 43950",39013,Belmont County,"Belmont County, Ohio",43950,S39013,Walmart Supercenter,Supercenter,26,1996,10/1/1996,2590.21,18059,697203
1876,Hood River,Oregon,"Hood River, Oregon","2700 Wasco St, Hood River, OR 97031",41027,Hood River County,"Hood River County, Oregon",97031,S41027,Walmart,Store,30,1992,11/2/1992,2590.48,10547,407144
3805,Woodland Park,Colorado,"Woodland Park, Colorado","19600 E Us Highway 24, Woodland Park, CO 80863",08119,Teller County,"Teller County, Colorado",80863,S08119,Walmart Supercenter,Supercenter,15,2007,9/19/2007,2590.95,6151,237403
30,Dexter,Missouri,"Dexter, Missouri","2025 W Business Us Highway 60, Dexter, MO 63841",29207,Stoddard County,"Stoddard County, Missouri",63841,S29207,Walmart Supercenter,Supercenter,51,1971,11/1/1971,2592.15,8947,345157
1210,Nicholasville,Kentucky,"Nicholasville, Kentucky","1024 N Main St, Nicholasville, KY 40356",21113,Jessamine County,"Jessamine County, Kentucky",40356,S21113,Walmart Supercenter,Supercenter,34,1988,10/3/1988,2593.17,17071,658307
222,Sparta,Illinois,"Sparta, Illinois","1410 N Market St, Sparta, IL 62286",17157,Randolph County,"Randolph County, Illinois",62286,S17157,Walmart Supercenter,Supercenter,44,1978,12/5/1978,2593.44,10503,404984
352,Chester,Illinois,"Chester, Illinois","Hwy 150/2206 State S, Chester, IL 62233",17157,Randolph County,"Randolph County, Illinois",62233,S17157,Walmart,Store,42,1980,11/18/1980,2593.44,10503,404984
2908,Biscoe,North Carolina,"Biscoe, North Carolina","201 Montgomery Xing, Biscoe, NC 27209",37123,Montgomery County,"Montgomery County, North Carolina",27209,S37123,Walmart Supercenter,Supercenter,22,2000,9/20/2000,2596.04,7969,306968
196,Carbondale,Illinois,"Carbondale, Illinois","1450 E Main St, Carbondale, IL 62901",17077,Jackson County,"Jackson County, Illinois",62901,S17077,Walmart Supercenter,Supercenter,45,1977,7/1/1977,2596.21,15838,610044
252,Du Quoin,Illinois,"Du Quoin, Illinois","215 E Grantway St, Du Quoin, IL 62832",17077,Jackson County,"Jackson County, Illinois",62832,S17077,Walmart Supercenter,Supercenter,42,1980,3/18/1980,2596.21,15838,610044
302,Murphysboro,Illinois,"Murphysboro, Illinois","6495 Country Club Rd, Murphysboro, IL 62966",17077,Jackson County,"Jackson County, Illinois",62966,S17077,Walmart Supercenter,Supercenter,42,1980,9/30/1980,2596.21,15838,610044
1878,Rexburg,Idaho,"Rexburg, Idaho","1450 North 2nd East, Rexburg, ID 83440",16043,Fremont County,"Fremont County, Idaho",83440,S16043,Walmart Supercenter,Supercenter,30,1992,11/2/1992,2596.69,1929,74287
353,Graham,Texas,"Graham, Texas","2121 State Highway 16 S, Graham, TX 76450",48363,Palo Pinto County,"Palo Pinto County, Texas",76450,S48363,Walmart Supercenter,Supercenter,41,1981,6/2/1981,2597.58,5780,222515
804,Mineral Wells,Texas,"Mineral Wells, Texas","601 No. Fm 1821, Mineral Wells, TX 76067",48363,Palo Pinto County,"Palo Pinto County, Texas",76067,S48363,Walmart Supercenter,Supercenter,37,1985,8/30/1985,2597.58,5780,222515
146,Gilmer,Texas,"Gilmer, Texas","1102 Us Highway 271 North, Gilmer, TX 75644",48459,Upshur County,"Upshur County, Texas",75644,S48459,Walmart Supercenter,Supercenter,46,1976,3/1/1976,2598.13,5080,195525
345,Palestine,Texas,"Palestine, Texas","2223 S Loop 256, Palestine, TX 75801",48001,Anderson County,"Anderson County, Texas",75801,S48001,Walmart Supercenter,Supercenter,40,1982,8/3/1982,2598.69,11735,451573
412,Athens,Texas,"Athens, Texas","1405 E Tyler St, Athens, TX 75751",48001,Anderson County,"Anderson County, Texas",75751,S48001,Walmart Supercenter,Supercenter,39,1983,5/24/1983,2598.69,11735,451573
3262,Cambridge,Ohio,"Cambridge, Ohio","61205 Southgate Rd, Cambridge, OH 43725",39059,Guernsey County,"Guernsey County, Ohio",43725,S39059,Walmart Supercenter,Supercenter,21,2001,10/24/2001,2599.10,13504,519565
359,Fayetteville,Arkansas,"Fayetteville, Arkansas","3919 No. Mall Ave, Fayetteville, AR 72703",05087,Madison County,"Madison County, Arkansas",72703,S05087,Walmart Supercenter,Supercenter,41,1981,11/17/1981,2599.19,2684,103263
2745,Fayetteville,Arkansas,"Fayetteville, Arkansas","2690 E Citizens Dr, Fayetteville, AR 72703",05087,Madison County,"Madison County, Arkansas",72703,S05087,Neighborhood Market,Neighborhood Market,23,1999,11/3/1999,2599.19,2684,103263
3724,Orangeburg,South Carolina,"Orangeburg, South Carolina","332 Stone Wall Jackson Blvd, Orangeburg, SC 29115",45075,Orangeburg County,"Orangeburg County, South Carolina",29115,S45075,Neighborhood Market,Neighborhood Market,7,2015,1/28/2015,2600.80,23742,912874
1448,Ashland,Ohio,"Ashland, Ohio","1996 E Main St, Ashland, OH 44805",39005,Ashland County,"Ashland County, Ohio",44805,S39005,Walmart Supercenter,Supercenter,32,1990,5/30/1990,2600.86,18234,701075
1812,Wooster,Ohio,"Wooster, Ohio","3883 Burbank Rd, Wooster, OH 44691",39005,Ashland County,"Ashland County, Ohio",44691,S39005,Walmart Supercenter,Supercenter,30,1992,8/4/1992,2600.86,18234,701075
5471,Mansfield,Ohio,"Mansfield, Ohio","2485 Possum Run Rd, Mansfield, OH 44903",39005,Ashland County,"Ashland County, Ohio",44903,S39005,Walmart Supercenter,Supercenter,16,2006,1/31/2006,2600.86,18234,701075
101,Rolla,Missouri,"Rolla, Missouri","500 S Bishop Ave, Rolla, MO 65401",29065,Dent County,"Dent County, Missouri",65401,S29065,Walmart Supercenter,Supercenter,46,1976,2/1/1976,2601.97,3557,136704
1836,Adrian,Michigan,"Adrian, Michigan","1601 E Us Highway 223, Adrian, MI 49221",26091,Lenawee County,"Lenawee County, Michigan",49221,S26091,Walmart Supercenter,Supercenter,29,1993,2/2/1993,2602.26,22865,878660
5472,Saline,Michigan,"Saline, Michigan","7000 E Michigan Ave, Saline, MI 48176",26091,Lenawee County,"Lenawee County, Michigan",48176,S26091,Walmart Supercenter,Supercenter,13,2009,10/14/2009,2602.26,22865,878660
